,상권_구분_코드_명,상권_코드_명,n,e,시군구,시군구_상권구분코드명,시군구_상권구분_상권코드명
204,골목상권,방학로15길,37.659391247274804,127.02417349329981,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 방학로15길
205,골목상권,방학로5길,37.6597391098479,127.0376147199963,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 방학로5길
206,골목상권,방학로6가길,37.664433318720725,127.03731107439158,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 방학로6가길
207,골목상권,삼양로144길,37.65090565207284,127.0138927944061,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 삼양로144길
208,골목상권,시루봉로23길,37.67289178170676,127.04246146636115,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 시루봉로23길
209,골목상권,방학로10길,37.66426319465528,127.03378616624471,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 방학로10길
210,골목상권,우이천로32길,37.65019196760325,127.02536033944621,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 우이천로32길
211,전통시장,회기시장,37.591112860117384,127.05557197790903,동대문구,동대문구 - 전통시장,동대문구 - 전통시장 - 회기시장
212,전통시장,이경시장,37.59470239435597,127.0660939710493,동대문구,동대문구 - 전통시장,동대문구 - 전통시장 - 이경시장
213,전통시장,이문제일시장,37.60455222823275,127.06241081007137,동대문구,동대문구 - 전통시장,동대문구 - 전통시장 - 이문제일시장
214,전통시장,동부골목시장,37.59243435616141,127.07690536552167,중랑구,중랑구 - 전통시장,중랑구 - 전통시장 - 동부골목시장
215,전통시장,동원시장,37.58990176352666,127.09072759033637,중랑구,중랑구 - 전통시장,중랑구 - 전통시장 - 동원시장
216,전통시장,면목골목시장,37.57790491668717,127.08483757281584,중랑구,중랑구 - 전통시장,중랑구 - 전통시장 - 면목골목시장
217,전통시장,합동(새벽)시장,37.56008223294128,126.9675964607861,중구,중구 - 전통시장,중구 - 전통시장 - 합동(새벽)시장
218,전통시장,마장축산물시장,37.570206975507475,127.04036558148313,성동구,성동구 - 전통시장,성동구 - 전통시장 - 마장축산물시장
219,전통시장,행당시장,37.5609559222069,127.03339991642562,성동구,성동구 - 전통시장,성동구 - 전통시장 - 행당시장
220,전통시장,금남시장,37.54854279302089,127.02229309489861,성동구,성동구 - 전통시장,성동구 - 전통시장 - 금남시장
221,전통시장,뚝도시장,37.53821587578757,127.05450305757522,성동구,성동구 - 전통시장,성동구 - 전통시장 - 뚝도시장
222,발달상권,서울 강남구 강남구청역_2,37.51687761404692,127.03797273360779,강남구,강남구 - 발달상권,강남구 - 발달상권 - 서울 강남구 강남구청역_2
223,발달상권,영등포역_1,37.51724614982384,126.91036717468776,영등포구,영등포구 - 발달상권,영등포구 - 발달상권 - 영등포역_1
224,발달상권,강남구 신사역_2,37.51689938344783,127.02358450208524,강남구,강남구 - 발달상권,강남구 - 발달상권 - 강남구 신사역_2
225,발달상권,문래동 주민센터,37.51570497175981,126.89865048270202,영등포구,영등포구 - 발달상권,영등포구 - 발달상권 - 문래동 주민센터
226,발달상권,영등포역_2,37.51829003889983,126.90870310352355,영등포구,영등포구 - 발달상권,영등포구 - 발달상권 - 영등포역_2
227,발달상권,선릉역_2,37.50406854038104,127.05303059892454,강남구,강남구 - 발달상권,강남구 - 발달상권 - 선릉역_2
228,발달상권,서울 송파구 석촌역_2,37.506211765399414,127.10771546251011,송파구,송파구 - 발달상권,송파구 - 발달상권 - 서울 송파구 석촌역_2
229,발달상권,서울 강남구 선릉역_1,37.505961915174254,127.0501366139763,강남구,강남구 - 발달상권,강남구 - 발달상권 - 서울 강남구 선릉역_1
230,골목상권,천호대로17길,37.57627313855811,127.03235395138553,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 천호대로17길
231,골목상권,천호대로45길,37.57523364435813,127.0428700872885,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 천호대로45길
232,골목상권,휘경로3길,37.59750614234382,127.06305037536431,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 휘경로3길
233,골목상권,인촌로17가길,37.587627717199915,127.02367473340867,성북구,성북구 - 골목상권,성북구 - 골목상권 - 인촌로17가길
234,골목상권,인촌로1길,37.58731321683226,127.01898726015551,성북구,성북구 - 골목상권,성북구 - 골목상권 - 인촌로1길
235,골목상권,개운사길,37.587995816286835,127.02948317032062,성북구,성북구 - 골목상권,성북구 - 골목상권 - 개운사길
236,골목상권,인촌로24길,37.58388728884565,127.02948154992718,성북구,성북구 - 골목상권,성북구 - 골목상권 - 인촌로24길
237,골목상권,은행정로7길,37.52268117800541,126.85739611676023,양천구,양천구 - 골목상권,양천구 - 골목상권 - 은행정로7길
238,골목상권,성대로29길,37.50030685098623,126.93775522087222,동작구,동작구 - 골목상권,동작구 - 골목상권 - 성대로29길
239,골목상권,신대방길,37.48900863315043,126.91035569603737,동작구,동작구 - 골목상권,동작구 - 골목상권 - 신대방길
240,골목상권,양녕로26길,37.49659776645976,126.94386486112785,동작구,동작구 - 골목상권,동작구 - 골목상권 - 양녕로26길
241,골목상권,증산로13길,37.58813731822375,126.91124462810645,은평구,은평구 - 골목상권,은평구 - 골목상권 - 증산로13길
242,골목상권,증산로15길,37.589972834790295,126.90797022923144,은평구,은평구 - 골목상권,은평구 - 골목상권 - 증산로15길
243,발달상권,방이동 먹자골목,37.51414853328456,127.10889191070606,송파구,송파구 - 발달상권,송파구 - 발달상권 - 방이동 먹자골목
244,발달상권,학동역,37.51434827848273,127.02923926253403,강남구,강남구 - 발달상권,강남구 - 발달상권 - 학동역
245,발달상권,강남구 논현역_4,37.513233149366116,127.01884405684132,강남구,강남구 - 발달상권,강남구 - 발달상권 - 강남구 논현역_4
246,발달상권,잠실역,37.51537059547255,127.10251412658317,송파구,송파구 - 발달상권,송파구 - 발달상권 - 잠실역
247,발달상권,서울 강남구 강남구청역_1,37.515696832760256,127.03939736285625,강남구,강남구 - 발달상권,강남구 - 발달상권 - 서울 강남구 강남구청역_1
248,발달상권,서울 강남구 학동역_3,37.51552764185954,127.032859340062,강남구,강남구 - 발달상권,강남구 - 발달상권 - 서울 강남구 학동역_3
249,발달상권,서울 동작구 노량진1동_1,37.51479713410461,126.94192832963913,동작구,동작구 - 발달상권,동작구 - 발달상권 - 서울 동작구 노량진1동_1
250,발달상권,서울 강남구 학동역_2,37.51425716032486,127.03309631639786,강남구,강남구 - 발달상권,강남구 - 발달상권 - 서울 강남구 학동역_2
251,발달상권,강남구 신사역_1,37.51647697852127,127.01744225292678,서초구,서초구 - 발달상권,서초구 - 발달상권 - 강남구 신사역_1
252,골목상권,백범로79길,37.54066471946812,126.96414244508179,용산구,용산구 - 골목상권,용산구 - 골목상권 - 백범로79길
253,골목상권,백범로90길,37.53701709674336,126.96920179536595,용산구,용산구 - 골목상권,용산구 - 골목상권 - 백범로90길
254,골목상권,서빙고로71길,37.522226568276366,126.99518095335578,용산구,용산구 - 골목상권,용산구 - 골목상권 - 서빙고로71길
255,골목상권,소월로20길,37.54409306555162,126.9854481136523,용산구,용산구 - 골목상권,용산구 - 골목상권 - 소월로20길
256,골목상권,신흥로20길,37.547084112457874,126.98339932333285,용산구,용산구 - 골목상권,용산구 - 골목상권 - 신흥로20길
257,골목상권,제기로5길,37.58764276076928,127.03554041245376,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 제기로5길
258,골목상권,천장산로7길,37.59845563809562,127.05621157396709,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 천장산로7길
259,골목상권,천호대로12길,37.5721293920996,127.02917127826196,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 천호대로12길
260,골목상권,종로24길,37.56949290492456,126.99357054630521,종로구,종로구 - 골목상권,종로구 - 골목상권 - 종로24길
261,골목상권,종로58가길,37.5724652233214,127.01641387029004,종로구,종로구 - 골목상권,종로구 - 골목상권 - 종로58가길
262,골목상권,국사봉2길,37.497292644093235,126.92915191479477,동작구,동작구 - 골목상권,동작구 - 골목상권 - 국사봉2길
263,골목상권,국사봉길,37.49581682480193,126.93227440783444,동작구,동작구 - 골목상권,동작구 - 골목상권 - 국사봉길
264,골목상권,노량진로6길,37.50964926053423,126.93585862453325,동작구,동작구 - 골목상권,동작구 - 골목상권 - 노량진로6길
265,골목상권,대방동27길,37.50341636937904,126.92413603125908,동작구,동작구 - 골목상권,동작구 - 골목상권 - 대방동27길
266,골목상권,자하문로7길,37.57908494504986,126.97032788817815,종로구,종로구 - 골목상권,종로구 - 골목상권 - 자하문로7길
267,골목상권,강서로29길,37.5390926304854,126.83962317807557,강서구,강서구 - 골목상권,강서구 - 골목상권 - 강서로29길
268,골목상권,강서로35길,37.54267387376025,126.83617562763787,강서구,강서구 - 골목상권,강서구 - 골목상권 - 강서로35길
269,발달상권,서대문구 서대문역_2,37.5654064785061,126.96533038633753,서대문구,서대문구 - 발달상권,서대문구 - 발달상권 - 서대문구 서대문역_2
270,발달상권,서울 중구 신당역_2,37.56674415130659,127.01451101537104,중구,중구 - 발달상권,중구 - 발달상권 - 서울 중구 신당역_2
271,발달상권,서울 중구 을지로3가역_2,37.567375458126826,126.99183889984383,중구,중구 - 발달상권,중구 - 발달상권 - 서울 중구 을지로3가역_2
272,발달상권,서울 은평구 연신내역_1,37.61799386836105,126.92072366711517,은평구,은평구 - 발달상권,은평구 - 발달상권 - 서울 은평구 연신내역_1
273,발달상권,서울 은평구 연신내역_2,37.619110055177416,126.91919334022509,은평구,은평구 - 발달상권,은평구 - 발달상권 - 서울 은평구 연신내역_2
274,발달상권,서울 강북구 수유역_1,37.63755102369121,127.0259905098279,강북구,강북구 - 발달상권,강북구 - 발달상권 - 서울 강북구 수유역_1
275,발달상권,서울 강북구 수유역_2,37.63867753228151,127.02469928811556,강북구,강북구 - 발달상권,강북구 - 발달상권 - 서울 강북구 수유역_2
276,발달상권,등나무근린공원 주변,37.64048932162239,127.06834390645679,노원구,노원구 - 발달상권,노원구 - 발달상권 - 등나무근린공원 주변
277,발달상권,서울 강남구 역삼역_1,37.49756094530639,127.03513580196903,강남구,강남구 - 발달상권,강남구 - 발달상권 - 서울 강남구 역삼역_1
278,발달상권,대림역_2,37.49823702924885,126.89136868065157,구로구,구로구 - 발달상권,구로구 - 발달상권 - 대림역_2
279,발달상권,역삼역_2,37.500992285393934,127.03984200001061,강남구,강남구 - 발달상권,강남구 - 발달상권 - 역삼역_2
280,발달상권,구로역,37.50169773583195,126.88282521165559,구로구,구로구 - 발달상권,구로구 - 발달상권 - 구로역
281,발달상권,선릉역_1,37.50305309570303,127.04665136697915,강남구,강남구 - 발달상권,강남구 - 발달상권 - 선릉역_1
282,발달상권,서울 강남구 강남역_2,37.500852279982624,127.02460858111792,서초구,서초구 - 발달상권,서초구 - 발달상권 - 서울 강남구 강남역_2
283,발달상권,석촌역,37.504599800535196,127.1067970648228,송파구,송파구 - 발달상권,송파구 - 발달상권 - 석촌역
284,발달상권,서울 송파구 석촌역_1,37.505382221328844,127.10839285676943,송파구,송파구 - 발달상권,송파구 - 발달상권 - 서울 송파구 석촌역_1
285,발달상권,서울 동작구 노량진역,37.51287005026375,126.94413544871195,동작구,동작구 - 발달상권,동작구 - 발달상권 - 서울 동작구 노량진역
286,전통시장,낙성대시장,37.47818636029834,126.95614529124497,관악구,관악구 - 전통시장,관악구 - 전통시장 - 낙성대시장
287,전통시장,봉천제일종합시장,37.481146079112534,126.94513140169676,관악구,관악구 - 전통시장,관악구 - 전통시장 - 봉천제일종합시장
288,전통시장,도곡시장,37.49749188952855,127.05146536353854,강남구,강남구 - 전통시장,강남구 - 전통시장 - 도곡시장
